PW (V),SSA (m2/g),PV (cm3/g),PS (nm),Id/Ig,C%,N%,O %,S%,current density (A/g),Electrode(encoded),Electrolyte(encoded),Method(encoded),Capacitance (F/g)
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,1.98312236286919,38,32,0,219.257383966244
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,2.9957805907173,38,32,0,211.315250150693
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,3.98734177215189,38,32,0,203.371910789632
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,4.99999999999999,38,32,0,193.715491259795
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,6.0126582278481,38,32,0,189.201928872814
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,7.0042194092827,38,32,0,184.115732368896
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,8.0168776371308,38,32,0,179.602169981916
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,9.0295358649789,38,32,0,176.231464737793
0.9,1162.0,0.62,2.1,0.95,85.57,1.39,9.61,0.0,10.0,38,32,0,171.0
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,0.253164556962025,43,32,0,227.158529234478
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,0.50632911392405,43,32,0,220.315852923447
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,0.991561181434599,43,32,0,211.200723327305
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,2.0042194092827,43,32,0,200.401446654611
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,2.9957805907173,43,32,0,189.600964436407
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,3.98734177215189,43,32,0,174.800482218203
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,4.99999999999999,43,32,0,171.42977697408
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,7.97468354430379,43,32,0,153.885473176612
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,8.96624472573839,43,32,0,148.799276672694
0.9,1159.0,0.61,2.1,0.95,85.57,1.39,9.61,0.0,10.042194092827,43,32,0,143.146473779385
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,0.253164556962025,42,32,0,219.729957805907
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,0.485232067510548,42,32,0,211.171790235081
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,0.991561181434599,42,32,0,202.057866184448
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,1.98312236286919,42,32,0,193.543098251959
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,2.9957805907173,42,32,0,183.886678722121
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,4.0084388185654,42,32,0,177.658830620855
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,6.0126582278481,42,32,0,165.201928872814
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,6.98312236286919,42,32,0,160.114526823387
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,7.99578059071729,42,32,0,156.743821579264
0.9,1235.0,0.67,2.2,0.95,85.57,1.39,9.61,0.0,9.0295358649789,42,32,0,152.802893309222
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,0.232067510548523,341,32,0,126.58589511754
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,0.485232067510548,341,32,0,120.314647377938
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,0.991561181434599,341,32,0,116.343580470162
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,2.0042194092827,341,32,0,111.258589511754
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,3.0168776371308,341,32,0,107.316455696202
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,3.98734177215189,341,32,0,104.514767932489
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,4.97890295358649,341,32,0,101.142857142857
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,5.99156118143459,341,32,0,98.3435804701627
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,6.98312236286919,341,32,0,95.543098251959
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,7.99578059071729,341,32,0,90.4581072935503
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,9.0295358649789,341,32,0,88.8028933092224
0.9,1218.0,1.17,3.4,0.95,85.57,1.39,9.61,0.0,10.042194092827,341,32,0,87.7179023508137
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,0.259326660600546,310,32,0,235.714285714285
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,0.514861995753715,310,32,0,225.0
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,1.00405963463288,310,32,0,212.637362637362
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,2.00292806980705,310,32,0,198.626373626373
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,3.02296959940272,310,32,0,185.43956043956
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,4.00048995590396,310,32,0,173.076923076923
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,5.02029817316441,310,32,0,163.186813186813
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,5.99770187349805,310,32,0,152.472527472527
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,6.99622034016938,310,32,0,143.406593406593
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,7.99485546300832,310,32,0,132.692307692307
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,8.99331560159585,310,32,0,124.450549450549
0.9,936.0,0.5,2.1,0.95,85.57,1.39,9.61,0.0,10.0130071626886,310,32,0,116.208791208791
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,0.490947481393341,311,32,0,262.912087912087
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,2.00100324304145,311,32,0,225.824175824175
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,3.00004666246704,311,32,0,209.340659340659
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,3.99914840997643,311,32,0,192.032967032967
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,5.01924826765591,311,32,0,178.021978021978
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,5.99682695224096,311,32,0,164.835164835164
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,7.01669349758521,311,32,0,154.120879120879
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,7.99415552600265,311,32,0,142.582417582417
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,8.9927323207578,311,32,0,132.692307692307
0.9,1309.0,0.68,2.1,0.95,85.57,1.39,9.61,0.0,10.0124822099344,311,32,0,123.626373626373
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,0.25,312,32,0,311.0
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,0.509962436714029,312,32,0,294.230769230769
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,0.999685028347449,312,32,0,274.450549450549
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,1.99931172861109,312,32,0,249.725274725274
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,2.99876344462331,312,32,0,227.472527472527
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,3.99716525512703,312,32,0,220.054945054945
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,4.9960336903012,312,32,0,206.043956043956
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,6.01613354798068,312,32,0,192.032967032967
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,7.01494365507104,312,32,0,178.846153846153
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,8.0136954340776,312,32,0,166.483516483516
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,9.01238888500035,312,32,0,154.945054945054
0.9,2509.0,1.34,2.1,0.95,85.57,1.39,9.61,0.0,10.0,312,32,0,144.0
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,0.2357037866592,313,32,0,269.505494505494
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,0.491122465644758,313,32,0,260.43956043956
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,0.980553416859149,313,32,0,244.780219780219
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,2.0,313,32,0,229.0
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,2.9784652714589,313,32,0,214.285714285714
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,3.99879844147359,313,32,0,196.978021978022
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,4.99760854856396,313,32,0,183.791208791208
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,5.99636032757051,313,32,0,171.428571428571
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,7.01628520099857,313,32,0,159.890109890109
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,7.9936305732484,313,32,0,150.0
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,8.99220736800354,313,32,0,140.10989010989
0.9,2585.0,1.41,2.1,0.95,85.57,1.39,9.61,0.0,9.99084249084249,313,32,0,129.395604395604
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,0.244394671146263,123,32,0,146.703296703296
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,0.520694804134294,123,32,0,142.582417582417
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,1.00925083409159,123,32,0,139.285714285714
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,2.00736100417629,123,32,0,135.98901098901
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,3.00558783042859,123,32,0,131.043956043956
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,4.02492942301859,123,32,0,127.747252747252
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,5.02315624927089,123,32,0,122.802197802197
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,6.02126641935559,123,32,0,119.505494505494
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,7.04066634002939,123,32,0,115.384615384615
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,8.01766174377639,123,32,0,110.43956043956
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,8.99454049135577,123,32,0,107.142857142857
0.9,888.0,0.49,2.2,0.95,85.57,1.39,9.61,0.0,10.0138820839457,123,32,0,103.846153846153
1.0,10.0,0.18,2.26,0.95,85.57,1.39,9.61,0.0,0.195438004792757,445,13,0,19.7368421052631
1.0,10.0,0.18,2.26,0.95,85.57,1.39,9.61,0.0,0.299547350670097,445,13,0,11.0526315789473
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,0.122747847696814,446,13,0,235.263157894736
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,0.25,446,13,0,230.0
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,0.638501819472798,446,13,0,206.052631578947
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,1.35262270347031,446,13,0,188.684210526315
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,2.67409248247093,446,13,0,170.526315789473
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,5.51460015975858,446,13,0,148.421052631578
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,13.7198011893139,446,13,0,119.999999999999
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,20.6037987041803,446,13,0,108.947368421052
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,27.3839531374811,446,13,0,105.78947368421
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,34.3667347119907,446,13,0,101.842105263157
1.0,1155.0,0.64,2.2164502164502164,0.95,85.57,1.39,9.61,0.0,41.1468891452915,446,13,0,98.6842105263157
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,0.25,448,13,0,295.263157894736
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,0.416703647821071,448,13,0,263.684210526315
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,1.23173870595544,448,13,0,247.105263157894
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,2.55161089908582,448,13,0,233.684210526315
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,5.18736132067098,448,13,0,218.684210526315
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,13.1880713588355,448,13,0,196.578947368421
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,19.6676133842194,448,13,0,184.736842105263
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,26.3489837578769,448,13,0,174.473684210526
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,33.0287565456643,448,13,0,168.947368421052
1.0,1373.0,0.76,2.2141296431172615,0.95,85.57,1.39,9.61,0.0,39.6073488950031,448,13,0,163.421052631578
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,0.25,449,13,0,279.473684210526
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,1.43010561817697,449,13,0,258.947368421052
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,2.54522055560486,449,13,0,252.631578947368
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,4.97701251442265,449,13,0,242.368421052631
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,9.93778290583118,449,13,0,233.684210526315
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,14.9992012070648,449,13,0,226.578947368421
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,24.9162154965829,449,13,0,222.631578947368
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,37.5677642673293,449,13,0,210.78947368421
1.0,1788.0,1.76,3.937360178970917,0.95,85.57,1.39,9.61,0.0,49.9141741368598,449,13,0,203.684210526315
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,0.25,447,13,0,299.999999999999
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,0.617466938847965,447,13,0,268.421052631578
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,1.7387059554451,447,13,0,243.947368421052
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,3.5679417768705,447,13,0,220.263157894736
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,7.31960592881867,447,13,0,196.578947368421
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,18.2582763823555,447,13,0,163.421052631578
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,27.3719712434543,447,13,0,141.315789473684
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,36.4798082896955,447,13,0,136.578947368421
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,45.5903079790538,447,13,0,123.947368421052
1.0,1152.0,0.81,2.8125,0.95,85.57,1.39,9.61,0.0,54.6978787609833,447,13,0,119.999999999999
1.0,462.1,0.354,3.0642718026401212,0.95,80.22999999999999,1.26,18.51,0.0,0.5,46,14,1,210.0
1.0,462.1,0.354,3.0642718026401212,0.95,80.22999999999999,1.26,18.51,0.0,1.0,46,14,1,152.0
1.0,462.1,0.354,3.0642718026401212,0.95,80.22999999999999,1.26,18.51,0.0,3.0,46,14,1,136.0
1.0,462.1,0.354,3.0642718026401212,0.95,80.22999999999999,1.26,18.51,0.0,5.0,46,14,1,106.0
1.0,462.1,0.354,3.0642718026401212,0.95,80.22999999999999,1.26,18.51,0.0,7.0,46,14,1,92.0
1.0,462.1,0.354,3.0642718026401212,0.95,80.22999999999999,1.26,18.51,0.0,10.0,46,14,1,80.0
1.0,727.3,0.42,2.3099133782483157,0.95,64.21,6.81,28.98,0.0,0.5,48,14,1,123.0
1.0,727.3,0.42,2.3099133782483157,0.95,64.21,6.81,28.98,0.0,1.0,48,14,1,93.0
1.0,727.3,0.42,2.3099133782483157,0.95,64.21,6.81,28.98,0.0,3.0,48,14,1,81.0
1.0,727.3,0.42,2.3099133782483157,0.95,64.21,6.81,28.98,0.0,5.0,48,14,1,57.0
1.0,727.3,0.42,2.3099133782483157,0.95,64.21,6.81,28.98,0.0,7.0,48,14,1,48.0
1.0,727.3,0.42,2.3099133782483157,0.95,64.21,6.81,28.98,0.0,10.0,48,14,1,41.0
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,0.0502295436132864,19,24,0,105.714285714285
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,0.103159600324061,19,24,0,85.7142857142857
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,0.151048699252858,19,24,0,79.047619047619
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,0.199072823836528,19,24,0,73.0952380952381
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,0.300522099198847,19,24,0,69.7619047619047
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,0.503555675578359,19,24,0,63.8095238095238
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,0.997029435592762,19,24,0,54.2857142857143
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,1.49477900801152,19,24,0,47.3809523809524
3.5,1392.0,0.904,2.5977011494252875,0.95,85.57,1.39,9.61,0.0,2.00112521379062,19,24,0,45.9523809523809
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,0.05,27,24,0,116.666666666666
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,0.1,27,24,0,103.809523809523
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,0.15,27,24,0,100.47619047619
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,0.2,27,24,0,97.3809523809524
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,0.3,27,24,0,95.0
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,0.5,27,24,0,91.4285714285714
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,1.00297056440723,27,24,0,85.7142857142857
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,1.50045008551624,27,24,0,77.3809523809524
3.5,1389.0,1.12,3.225341972642189,0.95,85.57,1.39,9.61,0.0,2.00657124853722,27,24,0,74.7619047619047
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,0.05,29,24,0,143.0
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,0.1,29,24,0,117.0
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,0.15,29,24,0,114.0
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,0.2,29,24,0,111.110244365683
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,0.3,29,24,0,109.0
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,0.5,29,24,0,106.0
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,1.0,29,24,0,103.0
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,1.5,29,24,0,99.5
3.5,1481.0,1.21,3.2680621201890614,0.95,85.57,1.39,9.61,0.0,2.0,29,24,0,98.0
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,0.05,31,24,0,137.0
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,0.1,31,24,0,114.0
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,0.15,31,24,0,108.0
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,0.201413268521018,31,24,0,105.47619047619
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,0.3,31,24,0,102.142857142857
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,0.5,31,24,0,98.3333333333333
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,1.0040057610946,31,24,0,91.1904761904762
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,1.50207039337474,31,24,0,85.9523809523809
3.5,1412.0,0.945,2.677053824362606,0.95,85.57,1.39,9.61,0.0,2.00769646232784,31,24,0,80.7142857142857
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,0.5,351,34,1,97.8
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,1.0,351,34,1,80.4
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,2.0,351,34,1,66.8
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,5.0,351,34,1,48.0
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,10.0,351,34,1,34.0
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,20.0,351,34,1,26.0
1.0,1415.0,0.86,2.26,0.97,85.57,1.39,9.61,0.0,0.546448087431695,356,34,1,158.241758241758
1.0,1415.0,0.86,2.26,0.97,85.57,1.39,9.61,0.0,1.03825136612022,356,34,1,142.417582417582
1.0,1415.0,0.86,2.26,0.97,85.57,1.39,9.61,0.0,2.02185792349726,356,34,1,133.626373626373
1.0,1415.0,0.86,2.26,0.97,85.57,1.39,9.61,0.0,5.02732240437158,356,34,1,124.835164835164
1.0,1415.0,0.86,2.26,0.97,85.57,1.39,9.61,0.0,10.0,356,34,1,116.043956043956
1.0,1415.0,0.86,2.26,0.97,85.57,1.39,9.61,0.0,20.0546448087431,356,34,1,106.373626373626
1.0,1415.0,0.86,2.26,0.99,85.57,1.39,9.61,0.0,0.5,357,34,1,210.0
1.0,1415.0,0.86,2.26,0.99,85.57,1.39,9.61,0.0,1.0,357,34,1,189.0
1.0,1415.0,0.86,2.26,0.99,85.57,1.39,9.61,0.0,2.0,357,34,1,174.0
1.0,1415.0,0.86,2.26,0.99,85.57,1.39,9.61,0.0,5.0,357,34,1,161.0
1.0,1415.0,0.86,2.26,0.99,85.57,1.39,9.61,0.0,10.0,357,34,1,152.0
1.0,1415.0,0.86,2.26,0.99,85.57,1.39,9.61,0.0,20.0,357,34,1,141.0
1.0,1415.0,0.86,2.26,1.03,85.57,1.39,9.61,0.0,0.491803278688525,358,34,1,180.21978021978
1.0,1415.0,0.86,2.26,1.03,85.57,1.39,9.61,0.0,0.983606557377051,358,34,1,159.120879120879
1.0,1415.0,0.86,2.26,1.03,85.57,1.39,9.61,0.0,2.02185792349726,358,34,1,147.692307692307
1.0,1415.0,0.86,2.26,1.03,85.57,1.39,9.61,0.0,5.02732240437158,358,34,1,138.021978021978
1.0,1415.0,0.86,2.26,1.03,85.57,1.39,9.61,0.0,10.0,358,34,1,130.98901098901
1.0,1415.0,0.86,2.26,1.03,85.57,1.39,9.61,0.0,20.0,358,34,1,120.43956043956
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,0.999999999999996,357,34,0,123.6
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,2.0,357,34,0,117.6
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,5.0,357,34,0,110.4
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,10.0,357,34,0,100.0
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,20.0,357,34,0,88.0
1.0,1415.0,0.86,2.26,0.95,85.57,1.39,9.61,0.0,40.0,357,34,0,84.0
1.0,21.3,0.03,2.49,0.71,85.57,1.39,9.61,0.0,0.485981308411215,174,13,1,18.9393939393939
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,0.5,258,13,1,374.0
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,1.0,258,13,1,335.0
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,1.5,258,13,1,318.0
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,2.0,258,13,1,305.0
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,3.0,258,13,1,288.0
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,4.0,258,13,1,277.0
1.0,824.6,0.43,1.66,0.76,85.57,1.39,9.61,0.0,0.485981308411215,483,13,1,134.469696969696
1.0,824.6,0.43,1.66,0.76,85.57,1.39,9.61,0.0,0.996884735202492,483,13,1,104.166666666666
1.0,824.6,0.43,1.66,0.76,85.57,1.39,9.61,0.0,1.49532710280373,483,13,1,87.1212121212121
1.0,824.6,0.43,1.66,0.76,85.57,1.39,9.61,0.0,1.99376947040498,483,13,1,71.9696969696968
1.0,824.6,0.43,1.66,0.76,85.57,1.39,9.61,0.0,3.0031152647975,483,13,1,53.030303030303
1.0,824.6,0.43,1.66,0.76,85.57,1.39,9.61,0.0,3.99999999999999,483,13,1,41.6666666666667
1.0,346.4,0.34,3.0,0.64,85.57,1.39,9.61,0.0,0.498442367601245,100,13,1,28.4090909090908
1.0,346.4,0.34,3.0,0.64,85.57,1.39,9.61,0.0,0.984423676012461,100,13,1,13.2575757575756
1.0,346.4,0.34,3.0,0.64,85.57,1.39,9.61,0.0,3.0031152647975,100,13,1,7.5757575757575
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,0.2,258,13,0,272.0
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,0.5,258,13,0,255.0
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,1.01481736733287,258,13,0,231.092062945095
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,2.00907420169997,258,13,0,202.226912474155
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,3.03170227429359,258,13,0,182.080605329657
1.0,835.4,0.38,1.48,0.83,85.57,1.39,9.61,0.0,4.02687801516195,258,13,0,164.833878934068
